Symbol,Date,Close,Volume
PGY,20151202,0.001,500300
PHG,20151202,0.485,100500
PHI,20151202,9.05,1000
PIC,20151202,0.98,184559
PIO,20151202,0.016,1374228
PIQ,20151202,0.33,20000
PLP,20151202,0.004,300000
PLS,20151202,0.28,4611868
PMC,20151202,1.875,134229
PME,20151202,3.12,86777
PML,20151202,0.038,1560000
PMP,20151202,0.505,102797
PMV,20151202,14.44,338356
PMY,20151202,0.007,945773
PNC,20151202,1.72,66201
PNL,20151202,0.295,15000
PNR,20151202,0.059,343604
PNV,20151202,0.15,1015592
POH,20151202,0.014,948417
POS,20151202,0.046,1286421
POZ,20151202,0.02,35000
PPC,20151202,1.06,439173
PPG,20151202,0.43,36254
PPL,20151202,0.4,42400
PPP,20151202,0.036,115286
PPS,20151202,0.32,234021
PPT,20151202,46.87,185322
PRG,20151202,2.58,1057826
PRO,20151202,2.2,84024
PRR,20151202,0.05,1123423
PRT,20151202,0.51,101765
PRU,20151202,0.33,896540
PRY,20151202,3.23,3123435
PSA,20151202,0.089,30000
PSC,20151202,0.005,1110200
PSF,20151202,0.019,3234643
PSQ,20151202,2.19,20293
PSY,20151202,0.14,2479979
PSZ,20151202,0.985,118454
PTB,20151202,0.365,2000
PTL,20151202,0.5,85991
PTM,20151202,8.28,682545
PTX,20151202,0.074,417545
PVA,20151202,5.39,4
PVD,20151202,0.045,117338
PWH,20151202,2.82,303836
PWN,20151202,0.026,55000
PXG,20151202,0.135,6822
PXS,20151202,0.24,864025
PYC,20151202,0.016,661973
PYM,20151202,0.007,225000
QAN,20151202,3.72,6245708
QAU,20151202,11.24,3263
QBE,20151202,12.62,3062633
QBL,20151202,0.011,4932870
QFN,20151202,11.58,2761
QHL,20151202,0.16,1506215
QOZ,20151202,11.5,9118
QRE,20151202,3.51,12893
QUB,20151202,2.44,2709628
QUR,20151202,0.069,4522924
QUS,20151202,28.22,1752
QVE,20151202,1.03,253595
RAD,20151202,0.061,334400
RAP,20151202,0.088,23211699
RAW,20151202,0.059,651695
RBX,20151202,0.005,752272
RCB,20151202,20.29,6116
RCG,20151202,1.66,434303
RCO,20151202,0.2,62500
RCR,20151202,2.35,55904
RCT,20151202,3.8,14377
RDV,20151202,28.71,19428
REA,20151202,51.74,284218
REC,20151202,6.85,360898
RED,20151202,0.058,674864
REF,20151202,0.12,32652
REG,20151202,6.14,273240
REH,20151202,34.95,3895
RES,20151202,0.06,551119
REX,20151202,0.92,14117
REY,20151202,0.047,121100
RFF,20151202,1.38,220629
RFG,20151202,4.57,808421
RFN,20151202,0.765,2032086
RFX,20151202,0.22,191272
RGS,20151202,0.105,18332
RHC,20151202,67.28,355190
RHL,20151202,3.42,19834
RHP,20151202,1.41,111699
RHT,20151202,0.025,80000
RIC,20151202,1.645,535306
RIE,20151202,0.009,34700
RIM,20151202,0.017,314000
RIO,20151202,46.55,1433358
RIS,20151202,0.175,114253
RKN,20151202,2.44,21553
RMD,20151202,8.12,3224940
RMG,20151202,0.016,900000
RMP,20151202,0.023,20000
RMR,20151202,0.002,3700828
RMS,20151202,0.215,11278534
RMX,20151202,0.002,6002517
RNI,20151202,0.014,12259360
RNO,20151202,0.035,2198768
RNT,20151202,0.5,3865077
RNY,20151202,0.27,47367
ROG,20151202,0.001,17147859
ROY,20151202,0.012,15000
RRL,20151202,1.955,1698556
RSG,20151202,0.3,823062
RSM,20151202,20.64,2420
RTG,20151202,0.4,160000
RTR,20151202,0.011,165348
RUB,20151202,0.038,100000
RUL,20151202,0.51,186736
RUM,20151202,0.044,442618
RVR,20151202,0.086,113810
RVY,20151202,0.025,145000
RWH,20151202,2.1,950
RXH,20151202,0.195,146400
RXL,20151202,0.015,2214992
RXM,20151202,0.07,78651
RXP,20151202,0.53,153902
RYG,20151202,0.048,42112205
S2R,20151202,0.15,153039
S32,20151202,1.19,14401830
SAI,20151202,4.19,891588
SAR,20151202,0.515,928265
SAU,20151202,0.215,106047
SBM,20151202,1.075,992437
SCG,20151202,4.09,15953273
SCP,20151202,2.12,1769381
SDA,20151202,4,465704
SDF,20151202,1.45,2171135
SDG,20151202,1.6,825958
SDI,20151202,0.64,11250
SDL,20151202,0.014,571982
SDM,20151202,0.93,312665
SEA,20151202,0.275,2439789
SEG,20151202,0.002,136178
SEH,20151202,0.079,2052031
SEK,20151202,14.14,879566
SEN,20151202,0.16,932254
SES,20151202,0.145,32654
SFC,20151202,4.65,500
SFG,20151202,0.06,721111
SFH,20151202,0.68,2400
SFI,20151202,0.054,3027285
SFN,20151202,0.175,171388
SFR,20151202,5.44,1118269
SFX,20151202,0.435,22483
SFY,20151202,51.79,12473
SGF,20151202,3.88,443487
SGH,20151202,1.265,50197772
SGM,20151202,6.83,741780
SGN,20151202,0.695,167649
SGP,20151202,4.06,8723652
SGQ,20151202,0.073,855779
SGR,20151202,4.84,1409773
SGU,20151202,0.057,2500
SGZ,20151202,0.013,39998
SHJ,20151202,2.01,86136
SHL,20151202,20.47,982290
SHM,20151202,0.91,82513
SHP,20151202,0.012,50000
SHV,20151202,9.41,338505
SIO,20151202,0.89,104078
SIP,20151202,0.84,2068609
SIQ,20151202,3.68,131572
SIT,20151202,0.27,53973
SIV,20151202,9.01,7734
SKB,20151202,0.355,256525
SKC,20151202,3.94,682695
SKF,20151202,0.15,66775
SKI,20151202,1.94,3567849
SKT,20151202,4.15,365347
SLC,20151202,2.12,26218
SLF,20151202,11.78,38425
SLK,20151202,3.69,59751
SLM,20151202,0.72,10545
SLR,20151202,0.165,4852482
SLX,20151202,0.365,145617
SMA,20151202,0.065,5889861
SMM,20151202,0.135,35678
SMN,20151202,0.68,167175
SMP,20151202,0.14,30000
SMR,20151202,0.17,3500
SMX,20151202,3.12,162167
SNC,20151202,0.86,2
SND,20151202,0.58,88282
SNY,20151202,0.05,114077
SO4,20151202,0.25,567372
SOC,20151202,0.002,8723536
SOL,20151202,15.6,66502
SOM,20151202,2.72,23361
SOR,20151202,0.19,314136
SPB,20151202,0.055,119563
SPK,20151202,3.02,942141
SPL,20151202,0.8,102677
SPO,20151202,1.325,80531690
SPY,20151202,287.62,3
SPZ,20151202,0.2,178772
SRF,20151202,2,258315
SRI,20151202,0.038,5956260
SRQ,20151202,0.003,8000
SRR,20151202,0.01,75000
SRS,20151202,0.032,822268
SRT,20151202,0.016,32782677
SRV,20151202,7,9537
SRX,20151202,40.56,292429
SSM,20151202,0.355,41630
SSO,20151202,11.41,397
STA,20151202,0.006,8
STL,20151202,0.032,643031
STO,20151202,4.06,85542
STS,20151202,0.72,37079
STW,20151202,50.18,254345
STX,20151202,0.13,453215
SUD,20151202,0.03,317936
SUL,20151202,10.65,1155054
SUM,20151202,0.04,20363
SUN,20151202,13.68,3269660
SUR,20151202,0.001,200000
SVA,20151202,0.27,15000
SVW,20151202,5.27,329744
SWE,20151202,0.043,15000
SWJ,20151202,0.009,1000000
SWK,20151202,0.095,1006064
SWL,20151202,1.03,24000
SWM,20151202,0.78,3608068
SXL,20151202,1.2,1665853
SXX,20151202,0.003,500000
SXY,20151202,0.14,4379017
SYA,20151202,0.018,565619
SYD,20151202,6.5,4009431
SYI,20151202,27.33,4727
SYR,20151202,3.55,659947
SYS,20151202,0.001,400000
TAH,20151202,4.66,2733639
TAM,20151202,0.045,18939
TAP,20151202,0.2,5829187
TAS,20151202,0.055,62778
TAU,20151202,0.15,2878
TAW,20151202,0.003,2784399
TBR,20151202,3.5,14
TCH,20151202,2.1,25249
TCL,20151202,10.11,4306840
TCN,20151202,0.077,96000
TDO,20151202,0.038,9000
TEG,20151202,0.001,2493000
TEN,20151202,0.155,1010326
TFC,20151202,1.655,1214512
TFL,20151202,0.55,273397
TGA,20151202,2.02,293253
TGG,20151202,1.28,148575
TGP,20151202,0.995,132736
TGR,20151202,4.54,489535
TGS,20151202,0.06,1827013
THR,20151202,0.001,500000
THX,20151202,0.07,130595
TIS,20151202,0.04,406107
TIX,20151202,2.46,902412
TKL,20151202,0.02,125000
TLG,20151202,0.36,49073
TLM,20151202,0.46,335574
TLS,20151202,5.52,26973069
TME,20151202,3.68,840053
TMP,20151202,0.775,205261
TMX,20151202,0.007,200000
TMZ,20151202,0.045,420222
TND,20151202,0.019,160000
TNE,20151202,4.43,637828
TNG,20151202,0.14,289313
TNK,20151202,0.81,4000
TNR,20151202,0.3,364151
TOE,20151202,0.07,140441
TOF,20151202,2.02,53524
TOM,20151202,0.135,4500
TOP,20151202,0.58,533502
TOT,20151202,1.12,275000
TOX,20151202,2.81,35684
TPC,20151202,0.42,589
TPD,20151202,0.009,84427
TPE,20151202,4.35,32110
TPI,20151202,0.66,2825706
TPM,20151202,10.64,709659
TPP,20151202,0.12,445000
TPR,20151202,0.037,100500
TPS,20151202,0.032,495300
TRS,20151202,10.5,74985
TRY,20151202,0.23,338955
TSM,20151202,0.38,40355
TSN,20151202,0.012,3958351
TSV,20151202,0.054,3075875
TTC,20151202,0.64,20000
TTE,20151202,0.025,90000
TTI,20151202,0.039,226707
TTS,20151202,4.29,2282462
TUP,20151202,0.15,100000
TWD,20151202,3.21,2000
TWE,20151202,7.91,5461662
TWH,20151202,0.005,400000
TWR,20151202,1.72,650000
TYK,20151202,0.005,1160000
TYX,20151202,0.024,65404
TZL,20151202,0.07,769804
TZN,20151202,0.145,52155
UBE,20151202,20.13,5386
UBI,20151202,0.465,272939
UBJ,20151202,20.77,51
UBN,20151202,0.67,219220
UBP,20151202,18.14,5480
UBU,20151202,21.32,806
UCM,20151202,0.19,36789
UGL,20151202,2.37,270841
UIL,20151202,0.05,10500
UML,20151202,0.018,901566
UNS,20151202,0.165,1063002
UNV,20151202,0.205,658235
UOS,20151202,0.49,61527
URF,20151202,2.22,45291
URI,20151202,0.7,26192
USA,20151202,0.02,200000
USD,20151202,13.4,272834
UXC,20151202,1.2,1063215
VAF,20151202,49.44,12616
VAH,20151202,0.445,439053
VAN,20151202,0.008,5000
VAP,20151202,74.3,29937
VAS,20151202,67.43,41974
VCX,20151202,2.78,11542752
VEC,20151202,0.005,290000
VED,20151202,2.76,2300901
VEU,20151202,62.05,57869
VGB,20151202,48.9,2725
VGE,20151202,52.59,1350
VGL,20151202,5.35,407
VGS,20151202,59.15,7975
VHY,20151202,58.39,19351
VIT,20151202,2.81,650069
VLA,20151202,0.65,122378
VLC,20151202,57.39,1780
VLW,20151202,1.975,181534
VMG,20151202,0.005,400000
VMS,20151202,0.022,14000
VMT,20151202,0.33,648182
VMX,20151202,0.145,184
VOC,20151202,7.4,744274
VPC,20151202,0.073,7993071
VRL,20151202,6.86,109205
VRT,20151202,6.32,280654
VSC,20151202,1.11,108
VSO,20151202,43.97,2067
VTG,20151202,1.825,339378
VTS,20151202,148.14,44021
VTX,20151202,0.04,7648375
VXR,20151202,0.006,1971353
WAA,20151202,1.03,13000
WAM,20151202,2.06,341155
WAT,20151202,1,4220
WAX,20151202,1.265,72331
WBA,20151202,1.28,284276
WBC,20151202,33.1,6675708
WCN,20151202,0.007,4278855
WDE,20151202,0.85,51000
WEB,20151202,5.51,341980
WEC,20151202,0.145,18000
WEL,20151202,0.12,46143
WES,20151202,39.12,1553044
WFD,20151202,9.64,5519593
WFE,20151202,0.004,500002
WGO,20151202,0.004,826430
WHC,20151202,0.93,1208237
WHF,20151202,4.21,7506
WHN,20151202,0.001,1230000
WIC,20151202,0.83,26000
WIG,20151202,1.045,67740
WIN,20151202,0.048,62605
WKT,20151202,0.008,2000000
WLF,20151202,0.2,74766
WLL,20151202,4.79,4080
WMK,20151202,0.93,5200
WOR,20151202,5.75,1798937
WOW,20151202,24.11,2597444
WPI,20151202,0.022,464601
WPL,20151202,30.62,1667177
WRG,20151202,0.002,545955
WRR,20151202,0.42,13235
WSA,20151202,2.26,1675274
WTP,20151202,1.1,232446
WVL,20151202,0.009,5427
WWI,20151202,0.029,6000
XIP,20151202,3.12,19714
XPD,20151202,0.14,60000
XRO,20151202,17.28,36682
XTD,20151202,0.17,242535
XTE,20151202,0.41,41010
XTV,20151202,0.01,2297278
YAL,20151202,0.1,28364
YBR,20151202,0.32,228690
YOW,20151202,1.11,1083794
YPB,20151202,0.33,3000
ZIP,20151202,0.635,1564479
ZML,20151202,0.5,207624
ZNZ,20151202,6.07,1321
XAF,20151202,5263.9,0
XAO,20151202,5304.7,0
XAT,20151202,5203.7,0
XDJ,20151202,1909.2,0
XEC,20151202,1059.8,0
XEJ,20151202,8753.6,0
XFJ,20151202,6227.1,0
XFL,20151202,5319.7,0
XGD,20151202,2357.6,0
XHJ,20151202,19701.6,0
XIJ,20151202,790.8,0
XJO,20151202,5258.3,0
XJR,20151202,2522.5,0
XKO,20151202,5210.3,0
XMD,20151202,5048.5,0
XMJ,20151202,7090.8,0
XMM,20151202,1959.1,0
XNJ,20151202,4872.2,0
XPJ,20151202,1279.9,0
XSJ,20151202,8401.5,0
XSO,20151202,2127.9,0
XTJ,20151202,2001.6,0
XTL,20151202,3154.4,0
XTO,20151202,4368.9,0
XUJ,20151202,6827.3,0
XXJ,20151202,7145,0
